HashEncode_0,HashEncode_1,HashEncode_2,HashEncode_3,HashEncode_4,HashEncode_5,HashEncode_6,HashEncode_7,companyid,Round_trip,ProfitMargin(%),Scaled_gross_log,Scaled_Distance_log,Scaled_FlightTime_log,Country_France,Country_Germany,Country_Italy,Country_Monaco,Country_Other,Country_Sweden,Country_Switzerland,Country_Turkey,Country_United Kingdom,Country_United States,Product_Tour Ops,passengersRange_1,passengersRange_2,passengersRange_3,categ_aircraft,categ_0,categ_1,categ_2,categ_3,categ_4,categ_5
1,0,0,1,0,0,0,0,2119,1,1,0.45205111002858955,0.5624649961683081,0.5526909068322186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1669.24525
1,0,0,1,0,0,0,0,2218,0,4,0.835456816148739,0.6829126143925875,0.6618297213499207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,18010.65269
0,0,0,1,0,1,0,0,2955,1,1,0.5615207041101393,0.7507512393068467,0.7405151073893638,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,3292.030718,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,3981,1,2,0.5860032424874473,0.5090057647552922,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3832.014449
1,0,0,0,1,0,0,0,2984,1,4,0.7823436560639678,0.5392619844956781,0.5363058064520982,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,12954.6821,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3173,1,4,0.7917791195192717,0.39527631053649837,0.39620980976725506,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13735.634069999998,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,1,0,0,262,0,4,0.7024974226399163,0.577280634919011,0.5920978882907212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,7894.00137
0,0,0,0,1,0,1,0,3350,1,4,0.9720835392334868,0.5155350851707483,0.5249636606861952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,42038.0522
0,0,0,0,1,0,1,0,3350,1,4,0.9720835392334868,0.4975938804047889,0.4911932587275681,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,0.0,0.0,0.0,0.0,42038.0522
0,0,0,0,1,0,1,0,3350,1,4,0.9720835392334868,0.4975938804047889,0.5120597625270021,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5,0.0,0.0,0.0,0.0,0.0,42038.0522
0,0,0,0,1,0,1,0,2326,0,4,0.905835536621742,0.4198262916078315,0.4402273532863391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,27870.881910000004,0.0,0.0,0.0
0,0,0,1,0,0,1,0,2326,0,4,0.905835536621742,0.42209340582443966,0.4135074917702062,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,27870.881910000004,0.0,0.0,0.0
0,0,0,1,0,1,0,0,594,0,0,0.32844847454159865,0.5124515827469367,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,775.35,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,594,0,0,0.3459251353001338,0.502051284796778,0.4981416206497131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,864.142026,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,3955,1,0,0.2702018771334414,0.4721330721923658,0.47975958078725944,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,540.2118280000002
1,0,0,0,1,0,0,0,4126,1,1,0.6034817744188891,0.6951177762180699,0.6731259959032697,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,4270.901103,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,4126,0,1,0.6034817744188891,0.45274072313443947,0.41958216184500635,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0.0,4270.901103,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,2325,0,4,0.7269738416477823,0.3358761282906085,0.3364487294958568,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9188.486234,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,2325,0,4,0.7269738416477823,0.3423900254731968,0.3683949440456761,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,9188.486234,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2025,1,1,0.48550396290704795,0.6541766260628225,0.6563359316950359,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2054.244393,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,4059,0,1,0.345257529260847,0.47327593190331446,0.4911932587275681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,860.570386,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3690,1,3,0.691153099672262,0.5563068707553903,0.5249636606861952,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,7357.532828,0.0,0.0,0.0,0.0
0,1,0,1,0,0,0,0,262,1,3,0.6335644427014689,0.42032510612748764,0.4634403883393059,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,5147.201782,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,4,0.7969885942809701,0.2649892616399332,0.33538469915249297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,14186.804719999998,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,4,0.7969885942809701,0.2649892616399332,0.3174290386044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,14186.804719999998,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,4,0.7969885942809701,0.2649892616399332,0.3174290386044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,14186.804719999998,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,4,0.7969885942809701,0.2649892616399332,0.3174290386044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,14186.804719999998,0.0,0.0
1,0,0,0,1,0,0,0,2782,1,1,0.41618484213207324,0.459901277377505,0.4402273532863391,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1336.243877,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2955,0,3,0.5847377672897843,0.5368341878508369,0.5052373366468557,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,3802.047781,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,1,0,0.26420333349574293,0.6011820888789565,0.5630256679682311,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,520.477816
0,0,0,2,0,0,0,0,3926,1,2,0.4807772348391087,0.6012108462808702,0.5702577137294087,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1994.880547
0,0,0,1,1,0,0,0,3926,1,0,0.26420333349574293,0.6011820888789565,0.5630256679682311,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0.0,0.0,0.0,0.0,0.0,520.477816
0,0,0,2,0,0,0,0,2955,1,4,0.7738091167072584,0.711943900311305,0.6808838255101771,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,12286.61263,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,3,0.7128511588618487,0.711943900311305,0.6808838255101771,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.0,8417.696248999999,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.2840672283002137,0.6179551387914891,0.5984960468328578,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,588.7372019999998,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2955,1,0,0.313949393152017,0.6179551387914891,0.5984960468328578,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,708.651878,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2771,0,3,0.5595674322653423,0.20234994403919424,0.3174290386044471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3252.379254
1,0,0,0,1,0,0,0,3985,0,3,0.4859002001792136,0.27900955255553844,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2059.300342,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,262,0,4,0.7440954977642051,0.42032510612748764,0.4675367678244802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10218.20982
0,0,0,0,1,0,1,0,2866,0,3,0.592594570173475,0.5387945290172605,0.6104124512833357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3991.959626,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,2231,1,1,0.40766722458086835,0.448831919157388,0.4494325676346799,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1267.467192,0.0,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2827,0,3,0.25798138327994563,0.34578838956110003,0.3266342529527879,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,500.770151,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,3034,0,1,0.3438790594868568,0.2590936934062811,0.2961190789548919,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,853.2423210000002,0.0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,2862,1,2,0.4583772105827161,0.33130755797500244,0.35362301487919146,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1736.0592789999996,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,0,0,0.3689296173645732,0.6310815944420125,0.6046711672819802,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,996.703679,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3248,0,1,0.33549566318649465,0.36425839819723166,0.4021653460043031,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,810.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2025,1,1,0.5389656675868439,0.6793155681819328,0.6844902710591697,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,2862.159847,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,1,3348,1,1,0.46790256010490106,0.5308611972637344,0.5182494058607149,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1841.741535,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3467,1,0,0.2635317333859743,0.5325753118114046,0.5423804765268984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,518.313753,0.0
0,0,0,1,0,1,0,0,3741,0,1,0.35117996425884823,0.45506215267737526,0.45924704417774886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,892.7774310000002,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,3741,0,1,0.3422642701886771,0.3942968770559177,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,844.7372869999998,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,3399,1,3,0.5625468397625444,0.4080832403226335,0.4079271715465964,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3313.054609,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,690,1,3,0.5804771625717429,0.45826430847888866,0.47545587474873213,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3702.868002
0,1,0,1,0,0,0,0,2322,1,3,0.6686939276609288,0.6203445973951358,0.6085954043842227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6400.597269,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3236,0,3,0.5285104436166005,0.29047094270342844,0.3174290386044471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2682.40527,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,786,0,3,0.7236634727137731,0.488276031997696,0.4759392598224875,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,9001.706484999999
0,0,0,1,0,1,0,0,3833,0,4,0.7486389948013558,0.4721330721923658,0.45924704417774886,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,10510.33
0,0,0,1,0,0,1,0,406,0,2,0.4892564542808049,0.558531770300397,0.5653721992217638,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,2102.627988,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2025,1,0,0.3955561385474038,0.6560330959435043,0.6648467189098378,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1175.725261,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,1,2078,1,0,0.2816381729538597,0.47196431430230634,0.4544077609696616,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,579.931742,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,3472,1,2,0.6405355944323107,0.4533505410259481,0.4402273532863391,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5374.6916740000015,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2566,0,1,0.5763334721207114,0.2953791584765653,0.3364487294958568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3608.892063,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,3059,1,0,0.23417229583618113,0.4545700963918378,0.4675367678244802,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.005875,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,1,0,0.2751074110841012,0.7420421099947638,0.7274694819638723,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,556.9049269999998,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,0,1,0.47574830434273857,0.6310815944420125,0.6046711672819802,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1933.603649,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,3926,0,1,0.3961051096667525,0.4981200911875033,0.4587158278288466,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1179.736296,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,1,0,0.3867103619212865,0.727104225134601,0.7108408494864924,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1112.942403,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,0,0,0.4363816509038341,0.6161437095818497,0.5880425348046004,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1514.613954,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,0,0,0.4179103069768608,0.6317844910836091,0.6062975703601392,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1350.624567,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,1,0,0.43054939604260495,0.7427450066363603,0.7290958850420312,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1460.791119,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3926,0,0,0.4363816509038341,0.6317844910836091,0.6062975703601392,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,1514.613954,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2871,0,0,0.2327939971858554,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,428.327645,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,8,0,1,0.5350883971945116,0.5788833133046043,0.5679754210431023,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,2794.13485,0.0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,2322,1,4,0.8880928273523909,0.5226316001250525,0.6205135560171973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,24965.86177
0,0,0,0,1,0,1,0,3907,0,3,0.7262944021796728,0.6424949628380958,0.6427502906955809,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,9149.836981,0.0
0,1,0,0,1,0,0,0,4106,0,4,0.9918679590783024,0.5790375123373667,0.6083669575187559,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,47527.8,0.0
0,1,0,0,1,0,0,0,4106,0,4,0.9920645457519205,0.5790375123373667,0.6065286995770331,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,47585.8,0.0
0,1,0,0,1,0,0,0,4106,0,4,0.9989919934676025,0.5790375123373667,0.6065286995770331,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,49675.47,0.0
0,1,0,0,1,0,0,0,4106,0,4,0.7620288781035923,0.5535875913563633,0.5393691770651432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11420.69913,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,4106,0,4,0.7707344645299576,0.5535875913563633,0.5393691770651432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12054.47044,0.0,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,16,0,4,0.7974462860701429,0.4632879654618947,0.43543893964142716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,14227.14471
0,0,0,0,1,1,0,0,3034,1,1,0.5252090199375731,0.46897406410575543,0.47154056579028775,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,2628.024283,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,1,3092,1,4,0.6377555641219377,0.4163403599234554,0.4981416206497131,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5282.789729,0.0,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2984,1,2,0.47359157448949835,0.40377517092717674,0.4402273532863391,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1907.904286,0.0,0.0,0.0,0.0
1,0,0,0,1,0,0,0,2273,1,3,0.6052312365498743,0.3812684652689553,0.3954510911788228,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4317.507371,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2871,0,1,0.36683583847011303,0.4455275174436052,0.47545587474873213,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,983.840727,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,1,0,0,3399,1,4,0.6373585831267773,0.2936584781492056,0.3174290386044471,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5269.795225,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,262,0,3,0.7150332254411313,0.42032510612748764,0.4402273532863391,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,8532.423208,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,3833,0,0,0.3311429949047406,0.27153129409032173,0.35362301487919146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,788.42,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2164,1,0,0.3746051943428618,0.38666213567845553,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,1032.423207,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,162,1,0,0.46880514822918234,0.7010343792842053,0.6758019497852916,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0.0,1852.0833350000007,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,4012,0,3,0.9405911959120191,0.5576651098771196,0.4759392598224875,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0,0.0,0.0,34577.4388,0.0
0,0,0,1,0,1,0,0,743,0,2,0.44590267293106356,0.3569465392492418,0.3683949440456761,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,1606.772633
0,0,0,1,1,0,0,0,2871,1,0,0.2327939971858554,0.4455275174436052,0.4494325676346799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,428.327645,0.0,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2367,0,2,0.4556075963716569,0.4609011446234734,0.45924704417774886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1706.484641,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,942,0,2,0.5216501821340588,0.38451370266518015,0.39620980976725506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,2570.637292000001,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,999,1,1,0.5969483487321657,0.5914274283883408,0.5725109780581125,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,4101.252593,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,2771,0,1,0.5124253809865819,0.2876852446445065,0.3683949440456761,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,2427.652039
1,0,0,0,1,0,0,0,3985,0,4,0.5527529486684296,0.20429005897826974,0.24559662936378404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3117.74744,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2771,1,4,0.8519511480181873,0.5468154722023134,0.5120597625270021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,19951.24952
0,0,0,0,1,0,1,0,638,1,4,0.5035684103540173,0.5444281660837519,0.5363058064520982,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2297.857636,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,2200,1,2,0.6646358141746463,0.5625234176192653,0.5476106872078019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,6241.467796,0.0,0.0,0.0,0.0
1,0,0,1,0,0,0,0,2367,0,1,0.35924212700775543,0.35263180722335546,0.3683949440456761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,938.566553,0.0,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,4,0.5514062929423879,0.2649892616399332,0.3174290386044471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3091.808873,0.0,0.0,0.0,0.0,0.0
0,1,0,0,0,1,0,0,262,0,4,0.7901413880501068,0.4768276881930489,0.5307254862284885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,13596.78328
0,0,0,0,1,1,0,0,3833,1,4,0.7653777037374923,0.498457365512324,0.494701502469222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,11660.45307
0,1,0,1,0,0,0,0,2607,0,1,0.7159796528598354,0.6962447754873208,0.6716927793886197,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0.0,0.0,0.0,0.0,8582.668648,0.0
0,0,0,0,1,0,0,1,2266,1,3,0.7551864583454891,0.4417313006335839,0.45924704417774886,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10946.04354,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,0,1,2266,0,3,0.7551864583454891,0.4417313006335839,0.4494325676346799,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10946.04354,0.0,0.0,0.0,0.0,0.0
0,1,0,1,0,0,0,0,4161,0,3,0.5533749707134828,0.08248683213271044,0.09190977801762647,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0.0,0.0,0.0,3129.801859,0.0,0.0
0,0,0,1,0,1,0,0,3399,0,1,0.5677652829360231,0.589040045726188,0.5630256679682311,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3422.06801,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,3198,1,4,0.6651331129828876,0.2493140482189149,0.33538469915249297,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,6260.753505,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,4188,0,1,0.4514871948176589,0.4487928950557677,0.4494325676346799,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,1663.4156890000004,0.0,0.0,0.0,0.0
0,1,0,0,1,0,0,0,2322,1,1,0.5606131217630718,0.5945224254237551,0.6044376003139089,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,3273.547006,0.0,0.0,0.0,0.0
0,0,0,1,1,0,0,0,3913,1,1,0.5473012425284839,0.4112006166812321,0.4505503033273361,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,3014.06358,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2980,0,1,0.2853714189626275,0.3925191568417055,0.37534330596782106,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,593.52,0.0,0.0,0.0,0.0,0.0
0,0,0,0,2,0,0,0,4067,1,0,0.18364253769240513,0.34937051291646826,0.39620980976725506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315.75295,0.0,0.0,0.0,0.0,0.0
0,0,0,0,1,0,1,0,4085,1,2,0.5161941824324701,0.43432823623998973,0.4305174976293703,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.0,0.0,0.0,0.0,0.0,2485.081941
0,0,0,0,1,1,0,0,3399,1,4,0.572615942094591,0.4252151966225366,0.41891739363678393,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3526.6126310000004,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,1,0,0,3399,1,4,0.6028850719526049,0.3829421416072987,0.3820294020839325,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4255.120082,0.0,0.0,0.0,0.0,0.0
0,0,0,1,0,0,1,0,3661,0,2,0.5694809453218128,0.5514970702504269,0.5702577137294087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0.0,3458.6860520000005,0.0,0.0,0.0
0,0,0,1,0,0,1,0,4087,0,1,0.45426825297470746,0.3169735653903153,0.3174290386044471,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1692.364058,0.0,0.0
0,0,0,1,0,0,1,0,4087,0,1,0.45426825297470746,0.3487983590933619,0.35265756006684007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1692.364058,0.0,0.0
0,0,0,1,0,0,1,0,4087,0,1,0.45426825297470746,0.3169735653903153,0.3364487294958568,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1692.364058,0.0,0.0
0,1,0,0,0,1,0,0,262,0,3,0.6363369849923265,0.5148343619720224,0.5446877159044069,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,5236.501709
0,0,0,0,1,0,1,0,2231,1,3,0.5154198118181854,0.43555077518544516,0.4402273532863391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2473.17204,0.0,0.0,0.0,0.0
0,0,0,1,0,0,0,1,2874,0,3,0.5867810045562364,0.30339475086220297,0.273411495085363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,3850.549058
1,0,0,1,0,0,0,0,3320,0,2,0.5886536885453029,0.4993757256512742,0.47545587474873213,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,3895.54504,0.0,0.0,0.0,0.0
0,0,0,2,0,0,0,0,2821,0,0,0.28482659718600056,0.4808332969994446,0.4402273532863391,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.0,591.517293,0.0,0.0,0.0,0.0
