Flight date,Accountid,enqid,product,brokercountry,owner,Grossprofit
2018-09-15 00:00:00,540,6544,Tour Ops,France,TELFAS,3734.951107
2018-09-22 00:00:00,540,6545,Tour Ops,France,TELFAS,3640.1094450000005
2018-09-29 00:00:00,540,6546,Tour Ops,France,TELFAS,3621.6111950000004
2018-10-06 00:00:00,540,6547,Tour Ops,France,TELFAS,5164.468865
2018-05-14 00:00:00,396,6548,CJ,Austria,MTRULL,9574.757790000001
2018-04-21 00:00:00,688,6549,Tour Ops,France,TELFAS,1137.5220769999999
2018-05-04 00:00:00,533,6550,Tour Ops,Austria,BEGGER,1285.223009
2018-04-28 00:00:00,688,6551,Tour Ops,France,TELFAS,808.089015
2018-05-05 00:00:00,688,6552,Tour Ops,France,TELFAS,778.397487
2018-05-12 00:00:00,688,6553,Tour Ops,France,TELFAS,628.1225459999999
2018-05-19 00:00:00,688,6554,Tour Ops,France,TELFAS,628.1225459999999
2018-05-26 00:00:00,688,6555,Tour Ops,France,TELFAS,671.065724
2018-06-02 00:00:00,688,6556,Tour Ops,France,TELFAS,722.7176969999999
2018-06-09 00:00:00,688,6557,Tour Ops,France,TELFAS,724.736657
2018-06-16 00:00:00,688,6558,Tour Ops,France,TELFAS,764.3170650000001
2018-06-23 00:00:00,688,6559,Tour Ops,France,TELFAS,641.9680480000001
2018-06-30 00:00:00,688,6560,Tour Ops,France,TELFAS,776.193821
2018-07-07 00:00:00,688,6561,Tour Ops,France,TELFAS,882.756501
2018-07-14 00:00:00,688,6562,Tour Ops,France,TELFAS,925.9750529999999
2018-07-21 00:00:00,688,6563,Tour Ops,France,TELFAS,969.193605
2018-07-28 00:00:00,688,6564,Tour Ops,France,TELFAS,641.496839
2018-08-04 00:00:00,688,6565,Tour Ops,France,TELFAS,731.30157
2018-08-11 00:00:00,688,6566,Tour Ops,France,TELFAS,731.30157
2018-08-18 00:00:00,688,6567,Tour Ops,France,TELFAS,828.0276809999999
2018-08-25 00:00:00,688,6568,Tour Ops,France,TELFAS,731.30157
2018-09-01 00:00:00,688,6569,Tour Ops,France,TELFAS,1236.20705
2018-09-08 00:00:00,688,6570,Tour Ops,France,TELFAS,1236.20705
2018-09-15 00:00:00,688,6571,Tour Ops,France,TELFAS,1217.403785
2018-09-22 00:00:00,688,6572,Tour Ops,France,TELFAS,1236.20705
2018-09-29 00:00:00,688,6573,Tour Ops,France,TELFAS,1236.20705
2018-10-06 00:00:00,688,6574,Tour Ops,France,TELFAS,569.954435
2018-04-23 00:00:00,540,6575,Tour Ops,France,TELFAS,3171.944542
2018-04-30 00:00:00,540,6576,Tour Ops,France,TELFAS,3894.542564
2018-05-07 00:00:00,540,6577,Tour Ops,France,TELFAS,3605.498825
2018-05-14 00:00:00,540,6578,Tour Ops,France,TELFAS,3491.812868
2018-05-21 00:00:00,540,6579,Tour Ops,France,TELFAS,3406.8517090000005
2018-05-28 00:00:00,540,6580,Tour Ops,France,TELFAS,3482.080826
2018-06-04 00:00:00,540,6581,Tour Ops,France,TELFAS,3735.2089200000005
2018-06-11 00:00:00,540,6582,Tour Ops,France,TELFAS,3061.727529
2018-06-18 00:00:00,540,6583,Tour Ops,France,TELFAS,3281.1183300000002
2018-06-25 00:00:00,540,6584,Tour Ops,France,TELFAS,3412.9125710000003
2018-07-02 00:00:00,540,6585,Tour Ops,France,TELFAS,4088.4223479999996
2018-07-09 00:00:00,540,6586,Tour Ops,France,TELFAS,2995.555166
2018-07-16 00:00:00,540,6587,Tour Ops,France,TELFAS,4051.51968
2018-07-23 00:00:00,540,6588,Tour Ops,France,TELFAS,3426.4318350000003
2018-07-30 00:00:00,540,6589,Tour Ops,France,TELFAS,3313.299368
2018-08-06 00:00:00,540,6590,Tour Ops,France,TELFAS,2389.796824
2018-08-13 00:00:00,540,6591,Tour Ops,France,TELFAS,2045.7013579999998
2018-08-20 00:00:00,540,6592,Tour Ops,France,TELFAS,2314.8434039999997
2018-08-27 00:00:00,540,6593,Tour Ops,France,TELFAS,2402.599592
2018-09-03 00:00:00,540,6594,Tour Ops,France,TELFAS,3583.349779
2018-09-10 00:00:00,540,6595,Tour Ops,France,TELFAS,3537.427109
2018-09-17 00:00:00,540,6596,Tour Ops,France,TELFAS,3605.606889
2018-09-24 00:00:00,540,6597,Tour Ops,France,TELFAS,3630.8423789999997
2018-10-01 00:00:00,540,6598,Tour Ops,France,TELFAS,3543.509335
2018-10-08 00:00:00,540,6599,Tour Ops,France,TELFAS,3520.968461
2019-02-16 00:00:00,392,6600,CJ,Austria,SFRAGN,5144.441493
2018-04-22 00:00:00,161,6601,CJ,Austria,SFRAGN,3841.398799
2018-03-22 00:00:00,354,6602,Tour Ops,France,TELFAS,1e-06
2018-04-04 00:00:00,823,6603,CJ,United Kingdom,MHOLT,55449.97
2018-04-17 00:00:00,823,6604,CJ,United Kingdom,MHOLT,69246.16
2018-04-26 00:00:00,823,6605,CJ,United Kingdom,MHOLT,60346.77
2018-05-17 00:00:00,823,6606,CJ,United Kingdom,MHOLT,55293.37
2018-05-22 00:00:00,823,6607,CJ,United Kingdom,MHOLT,69480.97
2018-05-30 00:00:00,823,6608,CJ,United Kingdom,MHOLT,64962.51
2018-06-06 00:00:00,823,6609,CJ,United Kingdom,MHOLT,55292.42
2018-06-12 00:00:00,823,6610,CJ,United Kingdom,MHOLT,69474.37
2018-06-19 00:00:00,823,6611,CJ,United Kingdom,MHOLT,55293.44
2018-07-03 00:00:00,823,6612,CJ,United Kingdom,MHOLT,38180.89
2018-07-10 00:00:00,823,6613,CJ,United Kingdom,YABDEL,55293.44
2018-07-17 00:00:00,823,6614,CJ,United Kingdom,YABDEL,69480.95
2018-07-31 00:00:00,823,6615,CJ,United Kingdom,YABDEL,65102.45
2018-08-08 00:00:00,823,6616,CJ,United Kingdom,YABDEL,55140.45
2018-08-23 00:00:00,823,6617,CJ,United Kingdom,YABDEL,55148.35
2018-08-28 00:00:00,823,6618,CJ,United Kingdom,YABDEL,69480.25
2018-09-04 00:00:00,823,6619,CJ,United Kingdom,YABDEL,55201.94
2018-09-11 00:00:00,823,6620,CJ,United Kingdom,YABDEL,40116.87
2018-09-18 00:00:00,823,6621,CJ,United Kingdom,YABDEL,64485.9
2018-09-26 00:00:00,823,6622,CJ,United Kingdom,YABDEL,55292.93
2018-04-16 00:00:00,688,6623,Tour Ops,France,TELFAS,1527.0487460000002
2018-04-23 00:00:00,688,6624,Tour Ops,France,TELFAS,871.3175550000001
2018-04-30 00:00:00,688,6625,Tour Ops,France,TELFAS,986.0561630000001
2018-05-07 00:00:00,688,6626,Tour Ops,France,TELFAS,768.377412
2018-05-14 00:00:00,688,6627,Tour Ops,France,TELFAS,768.377412
2018-05-21 00:00:00,688,6628,Tour Ops,France,TELFAS,768.377412
2018-05-28 00:00:00,688,6629,Tour Ops,France,TELFAS,768.377412
2018-06-04 00:00:00,688,6630,Tour Ops,France,TELFAS,921.611658
2018-06-11 00:00:00,688,6631,Tour Ops,France,TELFAS,814.1590610000001
2018-06-18 00:00:00,688,6632,Tour Ops,France,TELFAS,758.611308
2018-06-25 00:00:00,688,6633,Tour Ops,France,TELFAS,748.8588490000001
2018-07-02 00:00:00,688,6634,Tour Ops,France,TELFAS,832.238228
2018-07-09 00:00:00,688,6635,Tour Ops,France,TELFAS,871.1876300000001
2018-07-16 00:00:00,688,6636,Tour Ops,France,TELFAS,860.743147
2018-07-23 00:00:00,688,6637,Tour Ops,France,TELFAS,816.804286
2018-07-30 00:00:00,688,6638,Tour Ops,France,TELFAS,1127.854882
2018-08-06 00:00:00,688,6639,Tour Ops,France,TELFAS,890.7195449999999
2018-08-13 00:00:00,688,6640,Tour Ops,France,TELFAS,900.5944460000001
2018-08-20 00:00:00,688,6641,Tour Ops,France,TELFAS,900.5944460000001
2018-08-27 00:00:00,688,6642,Tour Ops,France,TELFAS,900.5944460000001
2018-09-03 00:00:00,688,6643,Tour Ops,France,TELFAS,715.035435
2018-09-10 00:00:00,688,6644,Tour Ops,France,TELFAS,715.035435
2018-09-17 00:00:00,688,6645,Tour Ops,France,TELFAS,715.035435
2018-09-24 00:00:00,688,6646,Tour Ops,France,TELFAS,715.035435
2018-10-01 00:00:00,688,6647,Tour Ops,France,TELFAS,729.473778
2018-10-08 00:00:00,688,6648,Tour Ops,France,TELFAS,729.473778
2018-04-16 00:00:00,101,6649,Tour Ops,France,TELFAS,773.46344
2018-04-23 00:00:00,101,6650,Tour Ops,France,TELFAS,789.712115
2018-04-30 00:00:00,101,6651,Tour Ops,France,TELFAS,922.2889439999999
2018-05-07 00:00:00,101,6652,Tour Ops,France,TELFAS,797.634635
2018-05-14 00:00:00,101,6653,Tour Ops,France,TELFAS,463.18408200000005
2018-05-21 00:00:00,101,6654,Tour Ops,France,TELFAS,731.125079
2018-05-28 00:00:00,101,6655,Tour Ops,France,TELFAS,334.02287
2018-06-04 00:00:00,101,6656,Tour Ops,France,TELFAS,715.835675
2018-06-11 00:00:00,101,6657,Tour Ops,France,TELFAS,777.861658
2018-06-18 00:00:00,101,6658,Tour Ops,France,TELFAS,853.0723320000001
2018-06-25 00:00:00,101,6659,Tour Ops,France,TELFAS,954.108147
2018-07-02 00:00:00,101,6660,Tour Ops,France,TELFAS,549.3148259999999
2018-07-09 00:00:00,101,6661,Tour Ops,France,TELFAS,785.505973
2018-07-16 00:00:00,101,6662,Tour Ops,France,TELFAS,838.703444
2018-07-23 00:00:00,101,6663,Tour Ops,France,TELFAS,765.785312
2018-07-30 00:00:00,101,6664,Tour Ops,France,TELFAS,912.9392119999999
2018-08-06 00:00:00,101,6665,Tour Ops,France,TELFAS,959.861592
2018-08-13 00:00:00,101,6666,Tour Ops,France,TELFAS,1003.593292
2018-08-20 00:00:00,101,6667,Tour Ops,France,TELFAS,1003.593292
2018-08-27 00:00:00,101,6668,Tour Ops,France,TELFAS,1003.593292
2018-09-03 00:00:00,101,6669,Tour Ops,France,TELFAS,796.420561
2018-09-10 00:00:00,101,6670,Tour Ops,France,TELFAS,796.420561
2018-09-17 00:00:00,101,6671,Tour Ops,France,TELFAS,796.420561
2018-09-24 00:00:00,101,6672,Tour Ops,France,TELFAS,796.420561
2018-10-01 00:00:00,101,6673,Tour Ops,France,TELFAS,816.447779
2018-10-08 00:00:00,101,6674,Tour Ops,France,TELFAS,816.447779
2018-04-16 00:00:00,779,6675,Tour Ops,France,TELFAS,613.431648
2018-04-23 00:00:00,779,6676,Tour Ops,France,TELFAS,336.047331
2018-04-30 00:00:00,779,6677,Tour Ops,France,TELFAS,345.65524500000004
2018-05-07 00:00:00,779,6678,Tour Ops,France,TELFAS,412.612376
2018-05-14 00:00:00,779,6679,Tour Ops,France,TELFAS,824.526489
2018-05-21 00:00:00,779,6680,Tour Ops,France,TELFAS,994.099675
2018-05-28 00:00:00,779,6681,Tour Ops,France,TELFAS,896.9363689999999
2018-06-04 00:00:00,779,6682,Tour Ops,France,TELFAS,449.03441100000003
2018-06-11 00:00:00,779,6683,Tour Ops,France,TELFAS,361.104284
2018-06-18 00:00:00,779,6684,Tour Ops,France,TELFAS,329.555829
2018-06-25 00:00:00,779,6685,Tour Ops,France,TELFAS,333.18118
2018-07-02 00:00:00,779,6686,Tour Ops,France,TELFAS,341.286016
2018-07-09 00:00:00,779,6687,Tour Ops,France,TELFAS,345.62543999999997
2018-07-16 00:00:00,779,6688,Tour Ops,France,TELFAS,343.45572799999997
2018-07-23 00:00:00,779,6689,Tour Ops,France,TELFAS,341.286016
2018-07-30 00:00:00,779,6690,Tour Ops,France,TELFAS,324.42023900000004
2018-08-06 00:00:00,779,6691,Tour Ops,France,TELFAS,382.769941
2018-08-13 00:00:00,779,6692,Tour Ops,France,TELFAS,391.03895
2018-08-20 00:00:00,779,6693,Tour Ops,France,TELFAS,391.03895
2018-08-27 00:00:00,779,6694,Tour Ops,France,TELFAS,391.03895
2018-09-03 00:00:00,779,6695,Tour Ops,France,TELFAS,339.481476
2018-09-10 00:00:00,779,6696,Tour Ops,France,TELFAS,329.936306
2018-09-17 00:00:00,779,6697,Tour Ops,France,TELFAS,339.481476
2018-09-24 00:00:00,779,6698,Tour Ops,France,TELFAS,339.481476
2018-10-01 00:00:00,779,6699,Tour Ops,France,TELFAS,537.782542
2018-10-08 00:00:00,779,6700,Tour Ops,France,TELFAS,291.342803
2018-07-29 00:00:00,771,6701,CJ,United Kingdom,JCAVAL,3005.657625
2018-03-01 00:00:00,397,6702,CJ,United Kingdom,JCAVAL,4406.88
2018-06-06 00:00:00,396,6703,CJ,Austria,MTRULL,65789.67696699999
2018-07-10 00:00:00,688,6704,Tour Ops,France,TELFAS,3269.8172879999997
2018-07-17 00:00:00,688,6705,Tour Ops,France,TELFAS,1783.713984
2018-07-24 00:00:00,688,6706,Tour Ops,France,TELFAS,1437.236474
2018-07-31 00:00:00,688,6707,Tour Ops,France,TELFAS,1606.834154
2018-08-07 00:00:00,688,6708,Tour Ops,France,TELFAS,2343.820423
2018-08-14 00:00:00,688,6709,Tour Ops,France,TELFAS,2064.7857329999997
2018-08-21 00:00:00,688,6710,Tour Ops,France,TELFAS,2601.029189
2018-08-28 00:00:00,688,6711,Tour Ops,France,TELFAS,1810.682282
2018-07-19 00:00:00,688,6712,Tour Ops,France,TELFAS,3236.4722420000003
2018-07-26 00:00:00,688,6713,Tour Ops,France,TELFAS,2678.267745
2018-08-02 00:00:00,688,6714,Tour Ops,France,TELFAS,1810.682282
2018-08-09 00:00:00,688,6715,Tour Ops,France,TELFAS,2190.755034
2018-08-16 00:00:00,688,6716,Tour Ops,France,TELFAS,1892.059266
2018-08-23 00:00:00,688,6717,Tour Ops,France,TELFAS,1810.682282
2018-08-30 00:00:00,688,6718,Tour Ops,France,TELFAS,1810.682282
2018-07-20 00:00:00,688,6719,Tour Ops,France,TELFAS,36.999299
2018-07-27 00:00:00,688,6720,Tour Ops,France,TELFAS,3197.259311
2018-08-03 00:00:00,688,6721,Tour Ops,France,TELFAS,2532.162185
2018-08-10 00:00:00,688,6722,Tour Ops,France,TELFAS,1810.682282
2018-08-17 00:00:00,688,6723,Tour Ops,France,TELFAS,1810.682282
2018-08-24 00:00:00,688,6724,Tour Ops,France,TELFAS,1810.682282
2018-08-31 00:00:00,688,6725,Tour Ops,France,TELFAS,1810.682282
2018-07-12 00:00:00,688,6726,Tour Ops,France,TELFAS,3429.1813060000004
2018-07-19 00:00:00,688,6727,Tour Ops,France,TELFAS,1902.8460989999999
2018-07-26 00:00:00,688,6728,Tour Ops,France,TELFAS,1536.2965550000001
2018-08-02 00:00:00,688,6729,Tour Ops,France,TELFAS,1841.8241510000003
2018-08-09 00:00:00,688,6730,Tour Ops,France,TELFAS,1795.821136
2018-08-16 00:00:00,688,6731,Tour Ops,France,TELFAS,1818.0108260000002
2018-08-23 00:00:00,688,6732,Tour Ops,France,TELFAS,1819.998227
2018-08-30 00:00:00,688,6733,Tour Ops,France,TELFAS,1819.998227
2018-07-20 00:00:00,688,6734,Tour Ops,France,TELFAS,3250.166901
2018-07-27 00:00:00,688,6735,Tour Ops,France,TELFAS,1689.494027
2018-08-03 00:00:00,688,6736,Tour Ops,France,TELFAS,2073.800017
2018-08-10 00:00:00,688,6737,Tour Ops,France,TELFAS,2246.890247
2018-08-17 00:00:00,688,6738,Tour Ops,France,TELFAS,2385.112233
2018-08-24 00:00:00,688,6739,Tour Ops,France,TELFAS,826.244343
2018-08-31 00:00:00,688,6740,Tour Ops,France,TELFAS,2117.167952
2018-07-17 00:00:00,101,6741,Tour Ops,France,TELFAS,1210.4269160000001
2018-07-24 00:00:00,101,6742,Tour Ops,France,TELFAS,1716.716445
2018-07-31 00:00:00,101,6743,Tour Ops,France,TELFAS,1637.403375
2018-08-07 00:00:00,101,6744,Tour Ops,France,TELFAS,1991.473696
2018-08-14 00:00:00,101,6745,Tour Ops,France,TELFAS,1566.773136
2018-08-21 00:00:00,101,6746,Tour Ops,France,TELFAS,876.026974
2018-08-28 00:00:00,101,6747,Tour Ops,France,TELFAS,2012.518854
2018-04-09 00:00:00,101,6748,Tour Ops,France,TELFAS,1921.1409390000001
2018-04-16 00:00:00,101,6749,Tour Ops,France,TELFAS,1361.268102
2018-04-23 00:00:00,101,6750,Tour Ops,France,TELFAS,2150.194278
2018-04-30 00:00:00,101,6751,Tour Ops,France,TELFAS,2181.658427
2018-05-07 00:00:00,101,6752,Tour Ops,France,TELFAS,1916.0338649999999
2018-06-16 00:00:00,498,6753,CJ,Germany,CJUDIC,6492.731742
2018-09-06 00:00:00,66,6754,CJ,France,DHOPFG,284.632636
2018-03-01 00:00:00,352,6755,CJ,Germany,IMUTLU,1552.239992
2018-05-03 00:00:00,833,6756,CJ,USA,SMOORE,2978.027448
2018-06-24 00:00:00,343,6757,CJ,United Kingdom,CGRANT,6660.098132
2018-05-09 00:00:00,823,6758,CJ,United Kingdom,MHOLT,0.0
2018-05-08 00:00:00,793,6759,Tour Ops,Germany,CJUDIC,15440.604
2018-06-03 00:00:00,351,6760,CJ,Italy,AALTAM,8846.629212
2018-04-05 00:00:00,540,6761,Tour Ops,France,TELFAS,1313.7230650000001
2018-05-06 00:00:00,540,6762,Tour Ops,France,TELFAS,1702.793055
2018-05-13 00:00:00,540,6763,Tour Ops,France,TELFAS,4016.234615
2018-04-29 00:00:00,662,6764,Tour Ops,France,TELFAS,6267.025786
2018-03-30 00:00:00,756,6765,CJ,France,KRIGHI,15222.965450999998
2018-05-06 00:00:00,662,6766,Tour Ops,France,TELFAS,2923.025225
2018-05-13 00:00:00,662,6767,Tour Ops,France,TELFAS,3113.057518
2018-04-20 00:00:00,771,6768,CJ,United Kingdom,DTUGWE,2632.61
2018-05-04 00:00:00,463,6769,CJ,France,DHOPFG,7211.102381999999
2018-05-08 00:00:00,104,6770,CJ,Germany,CJUDIC,835.2971980000001
2018-04-28 00:00:00,619,6771,CJ,Italy,EMEAZZ,1677.8523489999998
2018-04-13 00:00:00,783,6772,CJ,Germany,CJUDIC,191.22218600000002
2018-05-10 00:00:00,263,6773,CJ,Italy,SKOSEK,2176.1717719999997
2018-06-01 00:00:00,829,6774,CJ,Germany,SDROBJ,17502.045297
2018-10-25 00:00:00,556,6775,CJ,Austria,BEGGER,6375.98499
2018-07-17 00:00:00,353,6776,Tour Ops,Italy,SKOSEK,1882.431482
2018-07-01 00:00:00,343,6777,CJ,United Kingdom,CGRANT,5833.1536240000005
2018-07-18 00:00:00,353,6778,Tour Ops,Italy,SKOSEK,2337.368237
2018-07-25 00:00:00,353,6779,Tour Ops,Italy,SKOSEK,2972.716092
2018-08-01 00:00:00,353,6780,Tour Ops,Italy,SKOSEK,1124.4787509999999
2018-08-08 00:00:00,353,6781,Tour Ops,Italy,SKOSEK,638.00905
2018-08-15 00:00:00,353,6782,Tour Ops,Italy,SKOSEK,709.777304
2018-08-22 00:00:00,353,6783,Tour Ops,Italy,SKOSEK,667.642622
2018-08-29 00:00:00,353,6784,Tour Ops,Italy,SKOSEK,553.952621
2018-09-05 00:00:00,353,6785,Tour Ops,Italy,SKOSEK,447.16067000000004
2018-09-12 00:00:00,353,6786,Tour Ops,Italy,SKOSEK,2868.7180399999997
2018-07-19 00:00:00,353,6787,Tour Ops,Italy,SKOSEK,1789.617005
2018-07-26 00:00:00,353,6788,Tour Ops,Italy,SKOSEK,1851.888614
2018-08-02 00:00:00,353,6789,Tour Ops,Italy,SKOSEK,1903.752993
2018-08-09 00:00:00,353,6790,Tour Ops,Italy,SKOSEK,1862.913671
2018-08-16 00:00:00,353,6791,Tour Ops,Italy,SKOSEK,1909.901516
2018-08-23 00:00:00,353,6792,Tour Ops,Italy,SKOSEK,1848.2388420000002
2018-08-30 00:00:00,353,6793,Tour Ops,Italy,SKOSEK,1803.8417170000002
2018-09-06 00:00:00,353,6794,Tour Ops,Italy,SKOSEK,1723.6835010000002
2018-03-21 00:00:00,27,6795,CJ,Italy,CLEGRO,6185.38482
2018-07-19 00:00:00,353,6796,Tour Ops,Italy,SKOSEK,1.756851
2018-07-26 00:00:00,353,6797,Tour Ops,Italy,SKOSEK,1821.354531
2018-07-24 00:00:00,353,6798,Tour Ops,Italy,SKOSEK,1865.310962
2018-07-29 00:00:00,353,6799,Tour Ops,Italy,SKOSEK,1853.1008420000003
2018-07-31 00:00:00,353,6800,Tour Ops,Italy,SKOSEK,1875.079057
2018-08-05 00:00:00,353,6801,Tour Ops,Italy,SKOSEK,473.453996
2018-08-09 00:00:00,353,6802,Tour Ops,Italy,SKOSEK,465.167242
2018-08-07 00:00:00,353,6803,Tour Ops,Italy,SKOSEK,424.017389
2018-08-12 00:00:00,353,6804,Tour Ops,Italy,SKOSEK,440.040812
2018-08-16 00:00:00,353,6805,Tour Ops,Italy,SKOSEK,417.84224900000004
2018-08-14 00:00:00,353,6806,Tour Ops,Italy,SKOSEK,458.291189
2018-08-19 00:00:00,353,6807,Tour Ops,Italy,SKOSEK,440.040812
2018-08-23 00:00:00,353,6808,Tour Ops,Italy,SKOSEK,410.442728
2018-08-21 00:00:00,353,6809,Tour Ops,Italy,SKOSEK,410.442728
2018-08-26 00:00:00,353,6810,Tour Ops,Italy,SKOSEK,379.611391
2018-08-30 00:00:00,353,6811,Tour Ops,Italy,SKOSEK,308.082689
2018-08-28 00:00:00,353,6812,Tour Ops,Italy,SKOSEK,368.51211
2018-09-02 00:00:00,353,6813,Tour Ops,Italy,SKOSEK,393.809993
2018-09-06 00:00:00,353,6814,Tour Ops,Italy,SKOSEK,1885.0094179999999
2018-09-04 00:00:00,353,6815,Tour Ops,Italy,SKOSEK,368.87054700000004
2018-09-09 00:00:00,353,6816,Tour Ops,Italy,SKOSEK,1717.951017
2018-09-13 00:00:00,353,6817,Tour Ops,Italy,SKOSEK,1717.951017
2018-09-11 00:00:00,353,6818,Tour Ops,Italy,SKOSEK,1717.951017
2018-06-14 00:00:00,516,6819,CJ,Italy,SKOSEK,8989.992978
2018-05-12 00:00:00,519,6820,CJ,Italy,EMEAZZ,4364.144190999999
2018-04-23 00:00:00,528,6821,CJ,Italy,CLEGRO,2854.115152
2018-04-21 00:00:00,637,6822,CJ,Italy,ALONGH,4410.588133
2018-09-11 00:00:00,630,6823,CJ,France,SFEILL,3008.40585
2018-05-06 00:00:00,263,6824,CJ,Italy,SKOSEK,1491.524831
2018-04-24 00:00:00,528,6825,CJ,Italy,CLEGRO,1996.114447
2018-04-12 00:00:00,33,6826,CJ,Italy,CLEGRO,3234.45779
2018-04-22 00:00:00,540,6827,Tour Ops,France,TELFAS,491.08972400000005
2018-04-29 00:00:00,540,6828,Tour Ops,France,TELFAS,494.41010300000005
2018-04-02 00:00:00,351,6829,CJ,USA,DMETZL,10637.61816
2018-05-06 00:00:00,540,6830,Tour Ops,France,TELFAS,576.067033
2018-05-13 00:00:00,540,6831,Tour Ops,France,TELFAS,2156.585494
2018-05-20 00:00:00,540,6832,Tour Ops,France,TELFAS,576.9922320000001
2018-05-27 00:00:00,540,6833,Tour Ops,France,TELFAS,529.859474
2018-06-03 00:00:00,540,6834,Tour Ops,France,TELFAS,1154.327599
2018-06-10 00:00:00,540,6835,Tour Ops,France,TELFAS,1013.5358160000001
2018-06-11 00:00:00,265,6836,CJ,United Kingdom,CGRANT,3212.868151
2018-11-27 00:00:00,759,6837,CJ,United Kingdom,YABDEL,1646.110116
2018-07-10 00:00:00,396,6838,CJ,Austria,MTRULL,8259.047786
2018-04-20 00:00:00,771,6839,CJ,United Kingdom,DTUGWE,4255.936504
2018-05-10 00:00:00,641,6840,CJ,Italy,DROSA,1269.058219
2018-06-08 00:00:00,266,6841,CJ,Italy,DROSA,2679.871842
2018-05-03 00:00:00,227,6842,CJ,United Kingdom,YABDEL,11763.215248999999
2018-04-21 00:00:00,720,6843,CJ,Italy,EMEAZZ,706.464147
2018-04-11 00:00:00,123,6844,CJ,USA,SMOORE,7161.271841
2018-07-10 00:00:00,256,6845,Tour Ops,Italy,SKOSEK,1053.44343
2018-07-24 00:00:00,256,6846,Tour Ops,Italy,SKOSEK,993.7104720000001
2018-08-07 00:00:00,256,6847,Tour Ops,Italy,SKOSEK,3646.1449740000003
2018-07-03 00:00:00,256,6848,Tour Ops,Italy,SKOSEK,4057.062544
2018-07-17 00:00:00,256,6849,Tour Ops,Italy,SKOSEK,4039.054814
2018-07-31 00:00:00,256,6850,Tour Ops,Italy,SKOSEK,2061.5776539999997
2018-08-14 00:00:00,256,6851,Tour Ops,Italy,SKOSEK,1778.5200940000002
2018-10-22 00:00:00,343,6852,CJ,United Kingdom,CGRANT,18509.529241999997
2018-02-20 00:00:00,267,6853,CJ,Italy,CLEGRO,1893.137255
2018-06-17 00:00:00,540,6854,Tour Ops,France,TELFAS,436.973315
2018-06-24 00:00:00,540,6855,Tour Ops,France,TELFAS,436.973315
2018-07-01 00:00:00,540,6856,Tour Ops,France,TELFAS,1017.2698519999999
2018-07-08 00:00:00,540,6857,Tour Ops,France,TELFAS,865.2319050000001
2018-07-15 00:00:00,540,6858,Tour Ops,France,TELFAS,392.111737
2018-07-22 00:00:00,540,6859,Tour Ops,France,TELFAS,476.106817
2018-07-29 00:00:00,540,6860,Tour Ops,France,TELFAS,410.224878
2018-08-05 00:00:00,540,6861,Tour Ops,France,TELFAS,620.9209490000001
2018-08-12 00:00:00,540,6862,Tour Ops,France,TELFAS,957.679
2018-08-19 00:00:00,540,6863,Tour Ops,France,TELFAS,434.50448200000005
2018-08-26 00:00:00,540,6864,Tour Ops,France,TELFAS,266.852988
2018-09-02 00:00:00,540,6865,Tour Ops,France,TELFAS,102.162017
2018-09-09 00:00:00,540,6866,Tour Ops,France,TELFAS,-53.862027000000005
2018-09-16 00:00:00,540,6867,Tour Ops,France,TELFAS,697.443259
2018-09-23 00:00:00,540,6868,Tour Ops,France,TELFAS,769.462637
2018-09-30 00:00:00,540,6869,Tour Ops,France,TELFAS,636.081456
2018-10-07 00:00:00,540,6870,Tour Ops,France,TELFAS,-3950.737068
2019-01-13 00:00:00,594,6871,CJ,Germany,IMUTLU,3467.481135
2018-07-18 00:00:00,396,6872,CJ,Austria,MTRULL,17160.224878
2018-08-15 00:00:00,396,6873,CJ,Austria,MTRULL,31494.011182
2018-05-14 00:00:00,101,6874,Tour Ops,France,TELFAS,2125.163654
2018-05-21 00:00:00,101,6875,Tour Ops,France,TELFAS,-626.149952
2018-05-28 00:00:00,101,6876,Tour Ops,France,TELFAS,1310.447762
2018-06-04 00:00:00,101,6877,Tour Ops,France,TELFAS,1200.8426960000002
2018-10-24 00:00:00,341,6878,CJ,France,ALAUNA,2590.90503
2018-07-03 00:00:00,396,6879,CJ,Austria,MTRULL,1365.996887
2018-04-30 00:00:00,363,6880,CJ,Italy,EMEAZZ,441.540091
2018-06-29 00:00:00,265,6881,CJ,United Kingdom,CGRANT,2396.052634
2018-07-17 00:00:00,793,6882,Tour Ops,Germany,CJUDIC,8608.573437000001
2018-04-30 00:00:00,823,6883,CJ,United Kingdom,YABDEL,23263.160871
2018-12-06 00:00:00,523,6884,Tour Ops,Italy,SKOSEK,13014.275646
2019-02-23 00:00:00,523,6885,Tour Ops,Italy,SKOSEK,2572.393344
2018-05-22 00:00:00,807,6886,CJ,Germany,IMUTLU,7391.260077
2018-08-01 00:00:00,698,6887,CJ,United Kingdom,CGRANT,74740.044924
2018-04-19 00:00:00,33,6888,CJ,Italy,EMEAZZ,2649.2405510000003
2018-06-14 00:00:00,638,6889,CJ,Italy,SKOSEK,3247.893261
2018-04-23 00:00:00,33,6890,CJ,Italy,SKOSEK,3274.938185
2018-06-11 00:00:00,269,6891,Tour Ops,Italy,ABETTO,1763.816714
2018-06-08 00:00:00,533,6892,Tour Ops,Austria,BEGGER,4456.658939
2018-09-02 00:00:00,343,6893,CJ,United Kingdom,CGRANT,3769.19
